gene_id	gene_name	N61311_untreated	N61311_dex	N052611_untreated	N052611_dex	N080611_untreated	N080611_dex	N061011_untreated	N061011_dex
ENSG00000253086.1	RNU6-537P	1	0	0	0	0	0	0	0
ENSG00000171819.5	ANGPTL7	4	47	17	517	1	10	14	987
ENSG00000207451.1	RNU6-291P	0	0	0	1	0	0	0	0
ENSG00000238173.1	RPL39P6	0	0	0	0	0	0	0	0
ENSG00000120942.14	UBIAD1	218	256	234	248	267	461	206	397
ENSG00000238199.1	UBE2V2P3	0	1	0	0	2	0	0	0
ENSG00000284646.1	ENSG00000284646	0	0	0	0	0	0	0	0
ENSG00000224338.2	MTCYBP45	0	0	0	0	0	0	0	0
ENSG00000204624.8	DISP3	0	0	3	7	1	0	2	1
ENSG00000285833.1	ENSG00000285833	0	0	0	0	0	0	0	0
ENSG00000235643.2	LINC01647	1	0	0	0	0	0	0	1
ENSG00000284708.1	ENSG00000284708	0	0	0	0	0	0	0	0
ENSG00000116661.11	FBXO2	25	38	58	30	43	54	40	53
ENSG00000132879.14	FBXO44	491	387	434	239	458	489	367	396
ENSG00000116670.16	MAD2L2	333	379	353	234	363	483	263	321
ENSG00000116663.11	FBXO6	37	42	52	21	39	49	48	51
ENSG00000162490.7	DRAXIN	4	3	4	0	3	0	1	1
ENSG00000177674.16	AGTRAP	504	869	658	775	457	1231	426	1035
ENSG00000215910.8	C1orf167	0	0	0	1	0	2	0	1
ENSG00000177553.6	C1orf167-AS1	0	0	0	0	0	0	0	0
ENSG00000177000.13	MTHFR	1322	1114	1410	718	1248	1111	1163	1243
ENSG00000011021.23	CLCN6	760	643	674	425	717	895	620	769
ENSG00000276470.1	ENSG00000276470	0	0	0	0	0	0	0	0
ENSG00000278852.1	ENSG00000278852	0	0	0	0	0	0	0	0
ENSG00000175206.11	NPPA	2	2	3	1	2	0	2	2
ENSG00000275915.1	ENSG00000275915	0	0	0	0	0	0	0	0
ENSG00000120937.9	NPPB	0	0	0	0	0	0	0	0
ENSG00000224904.1	SBF1P2	0	0	0	0	0	0	0	0
ENSG00000285646.2	ENSG00000285646	4	3	5	1	7	5	5	2
ENSG00000199347.1	RNU5E-1	0	0	0	0	0	0	0	0
ENSG00000201801.1	RNU5E-4P	0	0	0	0	0	0	0	0
ENSG00000116685.17	KIAA2013	1077	966	1191	720	1116	1628	908	1073
ENSG00000083444.17	PLOD1	6533	4377	8061	4232	7073	9461	6116	5730
ENSG00000287384.1	ENSG00000287384	0	2	0	1	1	0	0	0
ENSG00000116688.18	MFN2	3026	2382	3394	1741	3314	3910	2422	2204
ENSG00000270914.1	ENSG00000270914	0	0	0	0	0	0	0	0
ENSG00000116691.11	MIIP	231	290	194	131	203	284	130	192
ENSG00000202461.1	Y_RNA	1	3	1	0	0	1	0	1
ENSG00000276869.1	MIR6729	0	0	0	0	0	0	0	0
ENSG00000243539.3	RN7SL649P	0	0	0	0	0	0	0	0
ENSG00000120949.15	TNFRSF8	1	1	4	1	0	3	0	0
ENSG00000201135.1	RNU6-777P	0	0	0	0	0	0	0	0
ENSG00000227875.2	RPL23AP89	0	0	0	0	0	0	0	0
ENSG00000285604.1	ENSG00000285604	0	0	0	0	0	0	0	0
ENSG00000283789.1	MIR7846	0	0	0	0	0	0	0	0
ENSG00000028137.19	TNFRSF1B	397	569	600	471	286	1002	335	547
ENSG00000263676.1	MIR4632	0	0	0	0	0	0	0	0
ENSG00000225196.2	RPL10P17	0	0	0	0	0	0	0	0
ENSG00000252969.1	SNORA70	0	0	0	0	0	0	0	0
ENSG00000048707.15	VPS13D	2331	2873	3218	2887	2510	4648	2547	4526
ENSG00000239149.1	SNORA59A	2	3	0	1	2	2	1	3
ENSG00000229484.3	LINC02766	0	1	0	0	0	0	0	1
ENSG00000162496.9	DHRS3	2080	4188	4163	5154	1627	3334	2525	6098
ENSG00000221340.1	RNU6ATAC18P	5	5	10	7	2	3	2	12
ENSG00000276830.1	MIR6730	1	3	2	2	1	1	1	1
ENSG00000288927.2	ENSG00000288927	42	102	111	132	34	86	67	173
ENSG00000272482.2	ENSG00000272482	56	68	99	70	21	44	59	88
ENSG00000204518.3	AADACL4	3	9	8	7	0	3	5	14
ENSG00000226166.2	ENSG00000226166	0	0	0	0	0	0	0	0
ENSG00000188984.12	AADACL3	0	0	0	0	0	0	0	0
ENSG00000157330.10	CFAP107	1	0	1	0	0	0	0	0
ENSG00000116726.5	PRAMEF12	1	4	0	0	0	0	0	0
ENSG00000116721.9	PRAMEF1	0	7	0	0	0	0	0	0
ENSG00000228338.1	LINC01784	0	0	0	0	0	0	0	0
ENSG00000239810.3	PRAMEF11	0	0	0	0	0	0	0	0
ENSG00000231103.2	PRAMEF30P	0	0	0	0	0	0	0	0
ENSG00000179172.10	HNRNPCL1	1	0	0	0	0	0	0	0
ENSG00000120952.4	PRAMEF2	0	8	0	0	0	0	0	0
ENSG00000243073.4	PRAMEF4	0	0	0	0	0	0	0	0
ENSG00000187545.5	PRAMEF10	0	0	0	0	0	0	0	0
ENSG00000204510.6	PRAMEF7	0	0	0	0	0	0	0	0
ENSG00000207434.1	RNU6-1072P	0	0	0	0	0	0	0	0
ENSG00000234064.1	PRAMEF29P	0	0	0	0	0	0	0	0
ENSG00000232423.6	PRAMEF6	0	1	0	0	0	0	0	0
ENSG00000274178.2	PRAMEF28P	0	2	0	0	0	0	0	0
ENSG00000274764.6	PRAMEF27	0	0	0	0	0	0	0	0
ENSG00000277058.3	HNRNPCL3	0	0	0	0	0	0	0	0
ENSG00000229571.7	PRAMEF25	0	0	0	0	0	0	0	0
ENSG00000277862.1	PRAMEF34P	0	0	0	0	0	0	0	0
ENSG00000236179.1	PRAMEF35P	0	0	0	0	0	0	0	0
ENSG00000275774.3	HNRNPCL2	0	0	0	0	0	0	0	0
ENSG00000229978.2	PRAMEF36P	0	0	0	0	0	0	0	0
ENSG00000290772.1	ENSG00000290772	0	0	0	0	0	0	0	0
ENSG00000233336.1	ENSG00000233336	0	0	0	0	0	0	0	0
ENSG00000280267.6	PRAMEF26	0	0	0	0	0	0	0	0
ENSG00000179412.11	HNRNPCL4	0	1	0	0	0	0	0	0
ENSG00000204505.5	PRAMEF9	0	0	0	0	0	0	0	0
ENSG00000279169.3	PRAMEF13	0	0	0	0	0	0	0	0
ENSG00000279804.3	PRAMEF18	0	0	0	0	0	0	0	0
ENSG00000250894.1	PRAMEF31P	0	0	0	0	0	0	0	0
ENSG00000270601.5	PRAMEF5	0	0	0	0	0	0	0	0
ENSG00000231219.1	PRAMEF32P	0	0	0	0	0	0	0	0
ENSG00000207511.1	RNU6-771P	0	0	0	0	0	0	0	0
ENSG00000182330.11	PRAMEF8	0	6	0	0	0	0	0	0
ENSG00000237700.2	PRAMEF33	0	0	0	0	0	0	0	0
ENSG00000204501.7	PRAMEF15	1	0	0	0	0	0	0	0
ENSG00000228229.2	ENSG00000228229	0	0	0	0	0	0	0	0
ENSG00000204481.8	PRAMEF14	0	1	0	0	0	0	0	0
ENSG00000204480.9	PRAMEF19	0	0	0	0	0	0	0	0
ENSG00000204479.4	PRAMEF17	0	0	0	0	0	0	0	0
ENSG00000204478.11	PRAMEF20	0	2	0	0	0	0	0	0
ENSG00000162494.6	LRRC38	0	0	0	0	0	0	0	0
ENSG00000259961.1	ENSG00000259961	0	0	0	0	0	0	0	0
ENSG00000215909.3	BRWD1P1	0	0	0	0	0	0	0	0
ENSG00000162493.17	PDPN	878	2838	503	1108	216	972	358	1287
ENSG00000222952.1	RNA5SP41	0	0	0	0	0	0	0	0
ENSG00000237445.2	ENSG00000237445	0	0	0	0	1	0	0	0
ENSG00000253085.1	ENSG00000253085	0	0	0	0	0	0	0	0
ENSG00000116731.23	PRDM2	1099	1167	1408	898	1198	1611	979	1248
ENSG00000289380.1	ENSG00000289380	0	0	2	0	3	2	1	0
ENSG00000189337.17	KAZN	696	461	790	281	802	970	683	707
ENSG00000252151.1	RNU6-1265P	0	0	0	0	0	0	0	0
ENSG00000231606.2	ENSG00000231606	1	8	3	5	1	11	4	9
ENSG00000234593.3	KAZN-AS1	0	0	0	0	0	0	0	0
ENSG00000235829.1	TBCAP2	0	0	1	0	0	0	0	0
ENSG00000287756.1	ENSG00000287756	0	1	0	0	0	0	0	0
ENSG00000175147.13	TMEM51-AS1	9	9	19	3	14	9	17	12
ENSG00000171729.14	TMEM51	241	194	165	86	215	176	210	197
ENSG00000204464.7	TMEM51-AS2	0	0	0	0	0	0	1	0
ENSG00000215720.4	MFFP1	0	0	0	0	0	1	0	0
ENSG00000278480.1	ZBTB2P1	0	0	0	0	0	0	0	0
ENSG00000142621.21	FHAD1	1	0	0	0	1	3	1	0
ENSG00000233485.1	FHAD1-AS1	0	0	0	0	0	0	0	0
ENSG00000236045.1	ENSG00000236045	0	0	0	0	0	0	0	0
ENSG00000228140.2	EFHD2-AS1	0	0	1	0	1	0	2	3
ENSG00000142634.13	EFHD2	501	602	479	342	573	921	501	688
ENSG00000162438.12	CTRC	2	1	1	0	1	0	0	0
ENSG00000142615.8	CELA2A	1	0	0	0	0	0	0	0
ENSG00000215704.10	CELA2B	0	1	0	0	1	0	0	1
ENSG00000132906.18	CASP9	186	194	187	105	170	210	168	188
ENSG00000116138.13	DNAJC16	597	549	637	462	692	900	497	624
ENSG00000251866.1	SCARNA21B	0	0	0	0	0	0	0	0
ENSG00000272510.1	ENSG00000272510	0	0	0	0	0	0	0	0
ENSG00000116771.6	AGMAT	4	14	10	7	20	16	7	8
ENSG00000237301.1	ENSG00000237301	3	1	6	2	1	1	1	2
ENSG00000235084.3	CHCHD2P6	4	5	1	5	4	6	4	4
ENSG00000252417.1	RNU7-179P	0	0	0	0	0	0	0	0
ENSG00000236500.1	CD24P1	0	0	0	0	0	0	0	0
ENSG00000197312.13	DDI2	307	513	317	534	418	635	255	662
ENSG00000215695.2	RSC1A1	0	2	0	2	2	1	1	3
ENSG00000271742.1	ENSG00000271742	1	0	0	0	0	1	0	0
ENSG00000116786.13	PLEKHM2	3504	3308	3774	2419	4138	4767	3149	4051
ENSG00000237938.5	ENSG00000237938	16	15	13	5	25	22	13	14
ENSG00000162461.8	SLC25A34	30	33	21	32	26	32	21	27
ENSG00000224459.2	SLC25A34-AS1	0	0	0	0	0	0	0	0
ENSG00000162460.7	TMEM82	0	0	0	0	0	0	0	0
ENSG00000162458.13	FBLIM1	1567	2171	1705	1289	1762	2677	1184	1630
ENSG00000224321.1	RPL12P14	0	0	0	3	0	2	2	0
ENSG00000233954.7	UQCRHL	23	17	22	13	27	22	15	9
ENSG00000178715.8	ENSG00000178715	1	3	2	2	2	3	8	5
ENSG00000179743.4	SPEN-AS1	28	37	24	22	26	29	35	29
ENSG00000065526.13	SPEN	1176	1616	1213	1084	1382	2157	1022	2013
ENSG00000270620.1	ENSG00000270620	0	0	0	0	0	0	0	0
ENSG00000116809.12	ZBTB17	487	384	468	236	460	539	332	354
ENSG00000234607.2	ENSG00000234607	0	0	0	0	1	0	0	0
ENSG00000231353.1	ENSG00000231353	0	0	0	0	0	0	0	0
ENSG00000275503.1	ENSG00000275503	0	0	0	0	0	0	0	0
ENSG00000224966.4	TBC1D3P6	0	0	0	0	0	0	0	0
ENSG00000183888.4	SRARP	0	1	0	0	0	0	0	0
ENSG00000233078.1	ENSG00000233078	0	0	0	0	0	0	0	0
ENSG00000173641.18	HSPB7	282	236	1064	930	263	702	467	687
ENSG00000186510.12	CLCNKA	3	4	12	6	5	5	3	3
ENSG00000232456.1	FAM131C2P	0	1	0	0	0	0	1	0
ENSG00000184908.20	CLCNKB	1	3	8	6	5	10	4	9
ENSG00000185519.9	FAM131C	1	5	1	1	2	4	1	4
ENSG00000142627.13	EPHA2	39	27	87	47	65	70	84	86
ENSG00000227959.2	EPHA2-AS1	3	0	5	2	3	3	3	3
ENSG00000224621.1	ENSG00000224621	1	0	0	0	0	1	1	0
ENSG00000234166.1	ARHGEF19-AS1	0	0	0	0	0	0	0	0
ENSG00000142632.17	ARHGEF19	28	72	115	102	83	202	44	86
ENSG00000291077.1	ENSG00000291077	7	13	14	21	11	15	10	19
ENSG00000237276.10	ANO7L1	0	3	2	1	1	1	0	0
ENSG00000288398.1	ENSG00000288398	97	88	122	103	118	133	94	114
ENSG00000132881.12	CPLANE2	50	61	77	55	53	80	62	78
ENSG00000233929.1	MT1XP1	0	1	0	1	0	1	0	2
ENSG00000037637.11	FBXO42	577	568	640	502	638	874	503	770
ENSG00000055070.17	SZRD1	2560	2419	3094	1936	2956	4781	2332	2960
ENSG00000226457.1	RPL22P3	1	1	0	2	2	1	1	1
ENSG00000187144.11	SPATA21	2	1	1	1	0	1	0	0
ENSG00000157191.20	NECAP2	1149	944	1513	1014	1417	2007	1081	1239
ENSG00000226029.1	LINC01772	24	18	40	23	32	26	27	13
ENSG00000290842.1	CROCCP3	51	30	64	32	74	51	55	26
ENSG00000080947.16	CROCCP3	11	3	7	1	4	5	6	3
ENSG00000206652.1	RNU1-1	0	0	1	0	0	0	0	0
ENSG00000261135.1	ENSG00000261135	0	0	1	0	0	0	0	1
ENSG00000285853.1	ENSG00000285853	0	0	0	0	0	0	0	0
ENSG00000224174.2	ENSG00000224174	0	0	0	0	0	0	0	0
ENSG00000233421.5	LINC01783	1	0	1	0	0	0	0	0
ENSG00000277344.1	RNU1-6P	0	0	0	0	1	0	0	0
ENSG00000225710.1	PDE4DIPP8	0	0	0	0	0	0	0	0
ENSG00000219481.11	NBPF1	386	169	461	111	484	387	452	255
ENSG00000271732.1	ENSG00000271732	1	0	0	0	0	0	0	0
ENSG00000291072.1	CROCCP2	192	171	100	81	197	213	130	135
ENSG00000215908.12	CROCCP2	59	53	32	10	64	86	26	29
ENSG00000283773.1	ENSG00000283773	0	0	0	0	0	0	0	0
ENSG00000186301.8	MST1P2	40	52	51	30	45	51	24	37
ENSG00000282143.1	ENSG00000282143	0	0	0	0	0	0	0	0
ENSG00000207513.1	RNU1-3	0	0	0	0	0	0	0	0
ENSG00000280114.1	ENSG00000280114	0	0	0	0	0	0	0	0
ENSG00000236698.1	EIF1AXP1	13	11	8	5	10	14	11	12
ENSG00000290849.1	ENSG00000290849	0	0	0	0	0	0	0	0
ENSG00000268869.7	ESPNP	0	0	0	0	0	0	0	0
ENSG00000279151.1	ENSG00000279151	0	0	0	0	0	0	0	0
ENSG00000282740.1	ENSG00000282740	0	0	0	0	0	0	0	0
ENSG00000058453.17	CROCC	574	544	518	284	580	733	579	593
ENSG00000290850.1	ENSG00000290850	0	0	0	0	0	0	0	0
ENSG00000207389.1	RNU1-4	0	0	0	0	0	0	0	0
ENSG00000227684.3	CROCCP4	0	0	0	0	0	0	0	0
ENSG00000290851.1	ENSG00000290851	1	2	4	6	5	3	1	1
ENSG00000186715.12	MST1L	0	0	0	0	0	0	0	0
ENSG00000223643.6	ENSG00000223643	0	0	0	0	0	0	0	0
ENSG00000230239.1	PDE4DIPP9	0	0	0	0	0	0	0	0
ENSG00000263811.1	MIR3675	0	0	0	0	0	0	0	0
ENSG00000228549.5	ENSG00000228549	0	1	1	0	0	2	0	0
ENSG00000277234.1	RNU1-5P	0	0	0	0	0	0	0	0
ENSG00000238142.4	ENSG00000238142	20	31	25	19	15	23	19	22
ENSG00000235241.1	ENSG00000235241	0	0	0	0	0	0	0	0
ENSG00000207005.1	RNU1-2	0	0	0	0	0	0	0	0
ENSG00000272426.1	ENSG00000272426	1	0	1	2	1	0	0	0
ENSG00000290122.1	ENSG00000290122	0	0	0	0	0	0	0	1
ENSG00000117122.14	MFAP2	566	316	669	270	762	464	629	455
ENSG00000286898.1	ENSG00000286898	0	0	0	1	0	1	1	0
ENSG00000226526.1	ENSG00000226526	4	0	2	4	10	2	11	1
ENSG00000159363.19	ATP13A2	244	297	319	204	352	612	220	328
ENSG00000288636.1	ENSG00000288636	0	0	0	0	0	0	0	0
ENSG00000117118.11	SDHB	654	654	861	551	991	1124	621	754
ENSG00000117115.13	PADI2	0	1	13	3	6	10	0	1
ENSG00000204362.6	LINC02783	1	0	0	3	3	4	0	0
ENSG00000282843.1	ENSG00000282843	0	0	0	0	0	0	0	0
ENSG00000142623.11	PADI1	0	0	2	1	0	3	0	0
ENSG00000142619.4	PADI3	0	0	0	0	0	0	0	0
ENSG00000266634.1	MIR3972	0	0	0	0	0	0	0	0
ENSG00000159339.13	PADI4	0	0	0	0	0	0	0	0
ENSG00000276747.1	PADI6	0	0	0	0	0	0	0	0
ENSG00000227751.1	RCC2-AS1	0	0	0	0	0	0	0	0
ENSG00000179051.14	RCC2	1269	1132	1524	1010	1556	1189	1060	1170
ENSG00000290096.1	ENSG00000290096	0	0	0	0	1	1	2	1
ENSG00000074964.17	ARHGEF10L	727	632	894	514	791	1137	636	783
ENSG00000236648.2	LINC02810	0	0	0	0	0	0	0	0
ENSG00000117148.8	ACTL8	2	2	0	0	42	6	3	0
ENSG00000284653.1	ENSG00000284653	0	0	0	0	0	0	0	0
ENSG00000261781.1	LINC01654	0	0	0	0	0	0	0	0
ENSG00000117154.12	IGSF21	0	0	0	0	0	0	0	0
ENSG00000280222.1	ENSG00000280222	0	0	0	0	0	0	0	0
ENSG00000230035.2	IGSF21-AS1	0	0	0	0	0	0	0	0
ENSG00000225387.1	ENSG00000225387	0	0	0	0	0	0	0	0
ENSG00000179023.9	KLHDC7A	0	1	0	0	0	0	0	0
ENSG00000235282.3	DYNLL1P3	0	0	0	0	0	0	0	0
ENSG00000225478.2	ENSG00000225478	0	0	0	0	0	0	0	0
ENSG00000009709.12	PAX7	0	0	0	0	0	0	0	0
ENSG00000179002.6	TAS1R2	0	0	0	0	0	0	0	0
ENSG00000159423.17	ALDH4A1	339	532	404	460	463	839	239	524
ENSG00000265606.1	MIR4695	0	0	0	0	0	0	0	0
ENSG00000221662.1	MIR1290	0	0	0	0	0	0	0	0
ENSG00000169991.11	IFFO2	232	168	219	116	179	165	189	164
ENSG00000272084.1	ENSG00000272084	11	9	10	8	12	13	10	8
ENSG00000127481.15	UBR4	8652	6436	9156	4262	10188	10066	7838	8773
ENSG00000230424.3	EMC1-AS1	16	11	12	12	12	16	22	10
ENSG00000127463.16	EMC1	1431	1068	2048	1139	1495	1833	1178	1166
ENSG00000053372.5	MRTO4	298	316	374	251	363	606	311	317
ENSG00000286064.1	ENSG00000286064	4	2	4	2	1	10	3	5
ENSG00000211454.16	AKR7L	6	6	4	7	5	9	7	5
ENSG00000162482.5	AKR7A3	3	4	7	1	6	7	6	7
ENSG00000270728.1	ENSG00000270728	22	24	32	18	35	39	21	23
ENSG00000053371.13	AKR7A2	906	815	908	558	895	1085	777	841
ENSG00000200403.1	RNU6-1099P	0	1	1	1	2	0	2	0
ENSG00000040487.13	SLC66A1	219	252	219	155	271	366	211	255
ENSG00000077549.19	CAPZB	4782	5193	6186	4076	5329	7657	3949	4859
ENSG00000240490.3	RN7SL277P	0	0	0	1	0	0	0	0
ENSG00000173436.15	MICOS10	274	258	255	200	215	258	178	217
ENSG00000201609.1	RNU4-28P	0	0	0	0	0	0	0	0
ENSG00000235185.1	MICOS10-DT	0	1	1	0	0	0	0	0
ENSG00000158747.15	NBL1	8079	13381	7358	8061	6921	11356	5004	10925
ENSG00000270136.6	MICOS10-NBL1	0	0	0	0	0	0	0	0
ENSG00000226396.1	ENSG00000226396	55	53	55	32	2	6	0	1
ENSG00000158748.4	HTR6	2	0	2	0	1	0	0	0
ENSG00000162542.14	TMCO4	339	273	382	203	417	461	298	322
ENSG00000178828.7	RNF186	0	0	0	0	0	0	0	0
ENSG00000235434.1	RNF186-AS1	0	0	0	0	0	0	0	0
ENSG00000169914.6	OTUD3	188	155	168	105	225	217	149	135
ENSG00000188784.4	PLA2G2E	0	0	0	0	0	0	0	0
ENSG00000242688.3	RN7SL304P	0	0	0	0	0	0	0	0
ENSG00000188257.12	PLA2G2A	48	78	175	212	28	48	32	79
ENSG00000127472.11	PLA2G5	4	6	22	15	2	5	36	24
ENSG00000117215.15	PLA2G2D	0	0	0	0	0	0	0	0
ENSG00000158786.5	PLA2G2F	0	0	0	0	0	0	0	0
ENSG00000227066.2	ENSG00000227066	0	0	0	0	0	0	0	0
ENSG00000187980.7	PLA2G2C	0	0	0	0	0	0	1	1
ENSG00000162543.6	UBXN10	2	2	21	6	0	2	14	5
ENSG00000228105.2	LINC01757	0	0	0	0	0	0	0	0
ENSG00000284710.1	ENSG00000284710	0	0	0	0	0	0	0	0
ENSG00000158816.16	VWA5B1	1	9	13	43	1	9	3	49
ENSG00000226664.1	ENSG00000226664	0	0	0	0	0	0	0	0
ENSG00000236963.9	LINC01141	0	1	5	0	1	1	1	1
ENSG00000226487.1	ENSG00000226487	0	0	0	0	0	0	0	0
ENSG00000284641.1	ENSG00000284641	0	0	0	0	0	0	0	0
ENSG00000284743.1	ENSG00000284743	0	0	0	0	0	0	0	0
ENSG00000162545.6	CAMK2N1	4690	6347	6027	6667	3288	7201	5113	8915
ENSG00000289402.2	ENSG00000289402	8	10	7	3	3	7	8	8
ENSG00000090432.7	MUL1	731	651	831	523	639	970	686	850
ENSG00000215520.3	RPS4XP4	0	0	0	0	0	0	0	0
ENSG00000183114.8	FAM43B	1	1	1	0	0	0	0	0
ENSG00000158825.6	CDA	8	10	43	20	22	36	15	9
ENSG00000158828.8	PINK1	1036	1076	1155	742	1252	1829	984	1353
ENSG00000284005.1	MIR6084	0	0	0	0	0	0	0	0
ENSG00000117242.7	PINK1-AS	153	136	184	99	142	200	101	110
ENSG00000244038.11	DDOST	4797	4233	5873	2941	5400	6528	3921	4293
ENSG00000117245.13	KIF17	12	13	42	27	80	104	13	31
ENSG00000235432.1	ENSG00000235432	0	0	0	0	0	0	1	0
ENSG00000189410.12	SH2D5	40	25	54	22	66	167	82	65
ENSG00000233069.1	ENSG00000233069	0	0	0	0	0	0	0	0
ENSG00000127483.19	HP1BP3	5225	4384	5309	3172	5516	6187	4493	4588
ENSG00000075151.24	EIF4G3	3208	2418	4042	1815	5157	5815	3076	2821
ENSG00000251914.1	RNU7-200P	0	0	0	0	0	0	0	0
ENSG00000221808.1	MIR1256	0	0	0	0	0	0	0	0
ENSG00000233072.1	RPS15AP6	0	0	0	0	0	0	0	0
ENSG00000236073.2	ENSG00000236073	0	0	0	0	0	1	0	0
ENSG00000235112.1	HSPE1P27	0	0	0	0	0	1	0	0
ENSG00000287192.1	ENSG00000287192	0	0	2	0	0	2	0	0
ENSG00000117298.16	ECE1	6954	7792	7794	5066	8282	10061	5342	7955
ENSG00000236936.1	ENSG00000236936	1	1	1	0	0	0	0	0
ENSG00000231105.2	ECE1-AS1	4	1	4	1	0	3	4	5
ENSG00000236216.5	PPP1R11P1	0	0	0	0	0	0	0	1
ENSG00000228823.1	PDE4DIPP10	0	0	0	0	0	0	0	0
ENSG00000236009.1	ENSG00000236009	0	0	0	0	0	0	0	0
ENSG00000227001.3	NBPF2P	8	25	32	11	41	91	30	30
ENSG00000187952.9	HS6ST1P1	8	15	10	2	10	16	8	9
ENSG00000186543.7	CROCCP5	1	0	1	0	0	0	0	0
ENSG00000142794.19	NBPF3	638	810	956	543	667	1247	544	870
ENSG00000176378.8	PFN1P10	0	0	0	1	0	0	0	0
ENSG00000162551.14	ALPL	557	657	1425	731	1973	3387	455	609
ENSG00000289715.1	ENSG00000289715	0	0	0	0	0	0	0	0
ENSG00000233431.1	LINC02596	0	0	0	0	0	1	0	0
ENSG00000076864.21	RAP1GAP	5	7	12	3	9	13	5	14
ENSG00000090686.16	USP48	1556	1672	1962	1168	2377	2972	1521	1658
ENSG00000231978.2	ENSG00000231978	0	0	0	0	0	0	0	0
ENSG00000187942.12	LDLRAD2	15	13	26	14	16	17	22	19
ENSG00000142798.20	HSPG2	11277	10904	21893	8386	11890	20079	14785	15823
ENSG00000232037.3	RPL21P29	0	0	0	0	1	2	0	0
ENSG00000283234.1	ENSG00000283234	0	0	0	0	0	0	0	0
ENSG00000219073.8	CELA3B	0	0	0	0	0	0	0	0
ENSG00000285959.1	ENSG00000285959	0	0	0	0	0	0	0	0
ENSG00000273610.1	RN7SL386P	0	0	0	0	0	0	0	0
ENSG00000201919.1	RNU6-1022P	0	0	0	0	0	0	0	0
ENSG00000142789.20	CELA3A	0	0	0	0	0	0	0	0
ENSG00000278124.1	RN7SL186P	0	0	0	0	0	0	0	0
ENSG00000201273.1	RNU6-776P	0	0	0	0	0	0	0	0
ENSG00000228397.3	LINC01635	2	0	2	2	2	3	1	1
ENSG00000218510.9	LINC00339	53	56	69	37	59	54	42	51
ENSG00000289694.1	ENSG00000289694	0	0	0	0	0	0	0	0
ENSG00000285752.1	CDC42-AS1	22	17	16	13	8	12	17	20
ENSG00000285794.1	ENSG00000285794	0	0	0	0	0	0	0	0
ENSG00000070831.18	CDC42	35	24	42	31	58	60	34	34
ENSG00000230068.2	CDC42-IT1	0	0	2	0	2	2	1	0
ENSG00000271428.1	MPHOSPH6P1	0	1	1	1	1	2	1	0
ENSG00000162552.15	WNT4	2	1	3	1	1	1	1	0
ENSG00000285873.1	ENSG00000285873	0	1	0	0	0	0	0	1
ENSG00000266564.1	MIR4418	0	0	0	0	0	0	0	0
ENSG00000234397.3	PPIAP34	0	0	0	0	0	0	0	0
ENSG00000279625.1	ENSG00000279625	0	0	0	0	0	0	0	0
ENSG00000184677.18	ZBTB40	854	802	996	485	1117	1166	774	826
ENSG00000237200.1	ZBTB40-IT1	2	4	2	1	4	3	0	1
ENSG00000070886.12	EPHA8	0	0	0	0	0	0	0	0
ENSG00000276835.2	MIR6127	0	0	0	0	0	0	0	0
ENSG00000173372.18	C1QA	0	0	0	0	0	0	0	0
ENSG00000289692.1	ENSG00000289692	0	0	0	0	0	0	0	0
ENSG00000159189.13	C1QC	0	0	0	0	0	0	0	0
ENSG00000173369.18	C1QB	0	0	0	0	0	0	0	0
ENSG00000133216.17	EPHB2	518	168	370	52	1021	369	578	149
ENSG00000265422.1	MIR4684	0	0	0	0	0	0	0	0
ENSG00000225952.1	ENSG00000225952	0	0	0	0	0	0	0	0
ENSG00000264014.1	MIR4253	0	0	0	0	0	0	0	0
ENSG00000215906.9	LACTBL1	0	0	0	0	0	0	0	0
ENSG00000227868.7	TEX46	2	0	0	0	3	1	1	0
ENSG00000004487.18	KDM1A	1480	1040	1584	779	1817	1707	1322	1084
ENSG00000240553.1	ENSG00000240553	0	0	0	0	0	0	0	0
ENSG00000263793.1	MIR3115	0	0	0	0	0	0	0	0
ENSG00000266802.1	ENSG00000266802	0	0	0	0	0	0	0	0
ENSG00000169641.15	LUZP1	1619	1369	1621	735	1855	2638	1169	1212
ENSG00000229010.1	ENSG00000229010	0	0	0	0	0	0	0	0
ENSG00000206935.1	RNU6-514P	0	0	0	0	0	0	0	0
ENSG00000252578.1	RNU6-135P	0	0	0	0	0	0	0	1
ENSG00000289014.1	ENSG00000289014	2	8	5	0	5	2	6	5
ENSG00000179546.5	HTR1D	0	0	1	0	1	0	0	0
ENSG00000215381.3	RPL29P6	0	1	0	1	0	0	0	1
ENSG00000261326.4	LINC01355	71	60	71	58	115	96	62	48
ENSG00000284726.1	ENSG00000284726	1	1	1	2	7	6	7	1
ENSG00000125944.21	HNRNPR	1897	1787	2107	1015	2368	2865	1526	1273
ENSG00000125945.15	ZNF436	808	474	1093	471	861	685	935	701
ENSG00000249087.9	ZNF436-AS1	86	71	101	53	73	77	114	91
ENSG00000201405.1	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000271420.1	ENSG00000271420	3	3	3	1	1	1	0	0
ENSG00000204219.11	TCEA3	799	446	616	190	662	502	278	180
ENSG00000232482.2	ENSG00000232482	1	0	1	1	1	0	0	0
ENSG00000088280.20	ASAP3	1784	1701	2208	1220	2165	1850	1462	1796
ENSG00000007968.7	E2F2	1	4	1	2	0	2	0	0
