gene_id	gene_name	N61311_untreated	N61311_dex	N052611_untreated	N052611_dex	N080611_untreated	N080611_dex	N061011_untreated	N061011_dex
ENSG00000242349.1	NPPA-AS1	8	7	11	4	7	4	8	6
ENSG00000175206.6	NPPA	2	2	3	1	2	0	2	2
ENSG00000120937.8	NPPB	0	0	0	0	0	0	0	0
ENSG00000224904.1	RP5-934G17.6	0	0	0	0	0	0	0	0
ENSG00000199347.1	RNU5E-1	0	0	0	0	0	0	0	0
ENSG00000201801.1	RNU5E-4P	0	0	0	0	0	0	0	0
ENSG00000116685.11	KIAA2013	1077	966	1191	720	1116	1628	908	1073
ENSG00000083444.12	PLOD1	6533	4376	8061	4232	7073	9461	6116	5730
ENSG00000116688.12	MFN2	3013	2372	3381	1734	3298	3892	2411	2196
ENSG00000270914.1	RP5-1077B9.5	0	0	0	0	0	0	0	0
ENSG00000116691.6	MIIP	231	291	194	131	204	284	130	192
ENSG00000202461.1	Y_RNA	1	3	1	0	0	1	0	1
ENSG00000243539.2	RN7SL649P	0	0	0	0	0	0	0	0
ENSG00000120949.10	TNFRSF8	1	1	4	1	0	3	0	0
ENSG00000201135.1	RNU6-777P	0	0	0	0	0	0	0	0
ENSG00000227875.2	RP11-426M1.2	0	0	0	0	0	0	0	0
ENSG00000028137.12	TNFRSF1B	397	569	600	471	286	1002	335	547
ENSG00000263676.1	MIR4632	0	0	0	0	0	0	0	0
ENSG00000225196.2	RP5-1118D24.2	0	0	0	0	0	0	0	0
ENSG00000252969.1	SNORA70	0	0	0	0	0	0	0	0
ENSG00000048707.9	VPS13D	2330	2867	3210	2881	2509	4643	2546	4522
ENSG00000239149.1	SNORA59A	5	4	1	1	2	5	1	8
ENSG00000229484.1	RP5-888M10.2	0	1	0	0	0	0	0	0
ENSG00000162496.4	DHRS3	1979	3966	3962	4924	1554	3218	2424	5788
ENSG00000221340.1	RNU6ATAC18P	5	5	10	7	2	3	2	12
ENSG00000272482.1	RP11-474O21.5	34	57	86	72	18	35	53	73
ENSG00000204518.2	AADACL4	3	9	8	7	0	3	5	14
ENSG00000226166.2	RP11-474O21.2	0	0	0	0	0	0	0	0
ENSG00000188984.7	AADACL3	0	0	0	0	0	0	0	0
ENSG00000238771.1	snoU13	0	0	0	0	0	0	0	0
ENSG00000157330.5	C1orf158	1	0	1	0	0	0	0	0
ENSG00000116726.4	PRAMEF12	1	4	0	0	0	0	0	0
ENSG00000116721.9	PRAMEF1	0	6	0	0	0	0	0	0
ENSG00000228338.1	RP5-845O24.8	0	0	0	0	0	0	0	0
ENSG00000204513.5	PRAMEF11	0	0	0	0	0	0	0	0
ENSG00000231103.2	RP5-845O24.3	0	0	0	0	0	0	0	0
ENSG00000179172.7	HNRNPCL1	1	0	0	1	0	0	0	0
ENSG00000120952.4	PRAMEF2	0	9	0	0	0	0	0	0
ENSG00000243073.3	PRAMEF4	0	0	0	0	0	0	0	0
ENSG00000187545.5	PRAMEF10	0	0	0	0	0	0	0	0
ENSG00000204510.1	PRAMEF7	0	3	0	0	0	0	0	0
ENSG00000207434.1	RNU6-1072P	0	0	0	0	0	0	0	0
ENSG00000234064.1	RP11-450I1.2	0	0	0	0	0	0	0	0
ENSG00000232423.3	PRAMEF6	0	0	0	0	0	0	0	0
ENSG00000250894.1	RP11-450I1.4	0	0	0	0	0	0	0	0
ENSG00000204508.3	PRAMEF22	0	0	0	0	0	0	0	0
ENSG00000239810.2	WI2-3308P17.2	0	0	0	0	0	0	0	0
ENSG00000270601.1	PRAMEF23	0	0	0	0	0	0	0	0
ENSG00000250113.1	RP13-221M14.6	0	0	0	0	0	0	0	0
ENSG00000204505.3	PRAMEF25	0	0	0	0	0	0	0	0
ENSG00000233336.1	RP13-221M14.2	0	0	0	0	0	0	0	0
ENSG00000229978.1	RP13-221M14.3	0	1	0	0	0	0	0	0
ENSG00000236179.1	RP13-221M14.4	0	0	0	0	0	0	0	0
ENSG00000179412.8	HNRNPCP5	0	0	0	0	0	0	0	0
ENSG00000224199.1	WI2-2994D6.1	0	0	0	0	0	0	0	0
ENSG00000229571.2	PRAMEF26	0	0	0	0	0	0	0	0
ENSG00000204503.5	PRAMEF3	0	0	0	0	0	0	0	0
ENSG00000233394.1	RP11-248D7.2	0	0	0	0	0	0	0	0
ENSG00000204502.2	PRAMEF5	0	0	0	0	0	0	0	0
ENSG00000231219.1	RP11-219C24.8	0	0	0	0	0	0	0	0
ENSG00000207511.1	RNU6-771P	0	0	0	0	0	0	0	0
ENSG00000182330.6	PRAMEF8	0	0	0	0	0	0	0	0
ENSG00000237700.1	RP11-219C24.6	0	0	0	0	0	0	0	0
ENSG00000204501.2	PRAMEF9	0	0	0	0	0	0	0	0
ENSG00000228229.2	RP11-219C24.10	0	0	0	0	0	0	0	0
ENSG00000204495.3	PRAMEF13	0	0	0	0	0	0	0	0
ENSG00000204491.2	PRAMEF18	0	0	0	0	0	0	0	0
ENSG00000204488.3	PRAMEF16	0	0	0	0	0	0	0	0
ENSG00000204486.3	PRAMEF21	0	0	0	0	0	0	0	0
ENSG00000204485.2	XX-FW84067D5.1	0	0	0	0	0	0	0	0
ENSG00000224581.1	XX-FW84067D5.2	0	0	0	0	0	0	0	0
ENSG00000157358.7	PRAMEF15	0	0	0	0	0	0	0	0
ENSG00000204481.6	PRAMEF14	0	0	0	0	0	0	0	0
ENSG00000204480.6	PRAMEF19	0	0	0	0	0	0	0	0
ENSG00000204479.4	PRAMEF17	0	0	0	0	0	0	0	0
ENSG00000204478.5	PRAMEF20	0	0	0	0	0	0	0	0
ENSG00000162494.5	LRRC38	0	0	0	0	0	0	0	0
ENSG00000259961.1	RP4-597A16.2	0	0	0	0	0	0	0	0
ENSG00000215909.3	RP4-597A16.3	0	0	0	0	0	0	0	0
ENSG00000162493.12	PDPN	878	2838	503	1108	216	972	358	1287
ENSG00000222952.1	RNA5SP41	0	0	0	0	0	0	0	0
ENSG00000266358.1	AL359771.1	0	0	0	0	0	0	0	0
ENSG00000237445.2	CTA-520D8.2	0	0	0	0	1	0	0	0
ENSG00000253085.1	SCARNA11	0	0	0	0	0	0	0	0
ENSG00000116731.18	PRDM2	1099	1167	1408	898	1198	1611	979	1248
ENSG00000252151.1	RNU6-1265P	0	0	0	0	0	0	0	0
ENSG00000231606.1	RP11-344F13.1	0	1	2	0	0	1	2	0
ENSG00000234593.1	RP4-704D23.1	0	0	0	0	0	0	0	0
ENSG00000189337.11	KAZN	716	483	808	296	829	1000	710	754
ENSG00000235829.1	TBCAP2	0	0	1	0	0	0	0	0
ENSG00000175147.7	TMEM51-AS1	1	1	3	0	1	1	8	3
ENSG00000171729.9	TMEM51	243	194	166	88	217	181	214	200
ENSG00000204464.3	C1orf195	0	0	0	0	0	0	1	0
ENSG00000215720.4	RP1-21O18.3	0	0	0	0	0	1	0	0
ENSG00000142621.15	FHAD1	1	0	0	0	1	3	1	0
ENSG00000233485.1	RP3-467K16.2	0	0	0	0	0	0	0	0
ENSG00000236045.1	RP3-467K16.7	0	0	0	0	0	0	0	0
ENSG00000228140.1	RP3-467K16.4	0	0	1	0	1	0	2	3
ENSG00000142634.8	EFHD2	501	602	479	342	573	921	501	688
ENSG00000162438.7	CTRC	2	1	1	0	1	0	0	0
ENSG00000142615.7	CELA2A	1	0	0	0	0	0	0	0
ENSG00000215704.5	CELA2B	0	1	0	0	1	0	0	1
ENSG00000132906.13	CASP9	186	194	187	105	170	210	168	188
ENSG00000116138.8	DNAJC16	597	550	638	462	693	900	497	624
ENSG00000251866.1	SCARNA21	0	0	0	0	0	0	0	0
ENSG00000272510.1	RP4-680D5.8	0	0	0	0	0	0	0	0
ENSG00000116771.5	AGMAT	4	12	9	7	19	14	7	6
ENSG00000237301.1	RP4-680D5.2	3	1	6	2	1	1	1	2
ENSG00000235084.2	CHCHD2P6	4	5	1	5	4	6	4	4
ENSG00000252417.1	RNU7-179P	0	0	0	0	0	0	0	0
ENSG00000236500.1	RP4-680D5.4	0	0	0	0	0	0	0	0
ENSG00000197312.7	DDI2	321	534	339	560	441	677	261	684
ENSG00000215695.1	RSC1A1	0	0	0	0	0	0	0	0
ENSG00000271742.1	RP4-680D5.9	1	0	0	0	0	1	0	0
ENSG00000116786.7	PLEKHM2	3507	3310	3776	2421	4142	4769	3153	4053
ENSG00000264048.1	AL121992.1	0	0	0	0	0	0	0	0
ENSG00000237938.1	RP11-288I21.1	10	6	4	1	14	17	6	9
ENSG00000162461.7	SLC25A34	29	32	19	30	25	31	21	24
ENSG00000224459.1	RP11-169K16.4	0	0	0	0	0	0	0	0
ENSG00000162460.6	TMEM82	0	0	0	0	0	0	0	0
ENSG00000162458.8	FBLIM1	1567	2171	1703	1289	1761	2677	1184	1631
ENSG00000224321.1	RP11-169K16.6	0	0	0	3	0	2	1	0
ENSG00000233954.4	RP11-169K16.7	17	15	19	11	24	22	13	6
ENSG00000178715.7	RP11-169K16.8	1	3	2	2	2	3	8	5
ENSG00000179743.2	RP11-169K16.9	34	46	30	26	28	32	40	34
ENSG00000065526.6	SPEN	1174	1614	1209	1081	1381	2154	1020	2008
ENSG00000238818.1	snoU13	0	0	0	0	0	0	0	0
ENSG00000270620.1	RP1-134O19.3	0	0	0	0	0	0	0	0
ENSG00000116809.7	ZBTB17	487	384	468	236	460	539	332	354
ENSG00000234607.2	RP11-5P18.1	0	0	0	0	1	0	0	0
ENSG00000231353.1	RP11-5P18.3	0	0	0	0	0	0	0	0
ENSG00000224966.4	TBC1D3P6	0	0	0	0	0	0	0	0
ENSG00000183888.4	C1orf64	0	1	0	0	0	0	0	0
ENSG00000233078.1	RP11-5P18.5	0	0	0	0	0	0	0	0
ENSG00000173641.13	HSPB7	282	238	1068	930	263	709	468	688
ENSG00000186510.7	CLCNKA	3	3	12	6	5	5	3	3
ENSG00000232456.1	RP11-5P18.10	0	1	0	0	0	0	1	0
ENSG00000184908.13	CLCNKB	1	3	8	6	5	9	4	9
ENSG00000185519.8	FAM131C	1	5	1	1	2	4	1	4
ENSG00000142627.9	EPHA2	39	27	87	47	65	70	84	86
ENSG00000227959.1	RP11-276H7.2	2	0	5	1	3	3	3	2
ENSG00000224621.1	RP11-276H7.3	1	0	0	0	0	1	1	0
ENSG00000234166.1	ARHGEF19-AS1	0	0	0	0	0	0	0	0
ENSG00000142632.12	ARHGEF19	28	72	115	102	83	202	44	86
ENSG00000237276.4	ANO7P1	7	18	21	16	5	19	11	15
ENSG00000204377.3	C1orf134	14	13	25	20	25	28	15	21
ENSG00000132881.7	RSG1	50	60	76	55	52	80	62	78
ENSG00000233929.1	MT1XP1	0	1	0	1	0	1	0	2
ENSG00000037637.6	FBXO42	577	568	640	502	638	874	503	770
ENSG00000055070.12	SZRD1	2560	2419	3094	1936	2955	4781	2332	2960
ENSG00000226457.1	RP11-430L17.1	1	1	0	2	2	1	1	1
ENSG00000187144.7	SPATA21	2	1	1	1	0	1	0	0
ENSG00000157191.15	NECAP2	1149	944	1513	1014	1417	2007	1081	1239
ENSG00000226029.1	RP4-798A10.2	24	18	40	23	32	26	27	13
ENSG00000080947.10	CROCCP3	113	70	154	57	152	133	115	78
ENSG00000206652.1	RNU1-1	0	0	1	0	0	0	0	1
ENSG00000261135.1	RP4-798A10.7	0	0	1	1	1	0	0	1
ENSG00000224174.2	RP4-798A10.4	1	0	2	0	1	0	0	0
ENSG00000233421.3	U1	1	0	1	0	1	0	0	0
ENSG00000268674.1	AL355149.2	0	0	0	0	0	0	0	0
ENSG00000225710.1	RP5-875O13.6	0	1	1	0	1	1	0	1
ENSG00000266584.1	AL355149.1	0	0	0	0	0	0	0	0
ENSG00000219481.6	NBPF1	1341	643	1548	446	1966	1403	1383	824
ENSG00000271732.1	RP5-1182A14.5	1	0	0	0	0	0	0	0
ENSG00000215908.5	CROCCP2	379	337	262	168	395	467	277	277
ENSG00000186301.7	MST1P2	56	69	59	39	62	67	29	47
ENSG00000207513.1	RNU1-3	0	0	0	0	0	0	0	0
ENSG00000237847.2	AL137798.1	0	0	0	0	0	0	0	0
ENSG00000264742.1	AL021920.1	0	0	0	0	0	0	0	0
ENSG00000236698.1	EIF1AXP1	13	11	8	5	10	14	11	12
ENSG00000268869.1	ESPNP	0	0	0	0	0	1	0	0
ENSG00000268991.1	AL021920.2	0	0	0	0	0	0	0	0
ENSG00000058453.12	CROCC	577	546	519	284	581	734	579	595
ENSG00000207389.1	RNU1-4	0	0	0	0	0	0	0	0
ENSG00000227684.1	CROCCP4	0	0	0	0	1	0	0	0
ENSG00000186715.6	MST1L	22	38	33	14	24	32	14	16
ENSG00000223643.2	RP11-108M9.1	0	0	0	0	0	0	0	0
ENSG00000230239.1	RP11-108M9.2	0	0	0	0	0	0	0	0
ENSG00000263811.1	MIR3675	0	0	0	0	0	0	0	0
ENSG00000228549.2	U1	0	1	1	0	0	3	1	1
ENSG00000238142.1	RP11-108M9.4	16	22	20	15	11	18	16	20
ENSG00000235241.1	RP11-108M9.5	6	9	16	8	6	16	10	12
ENSG00000207005.1	RNU1-2	0	0	1	0	0	0	0	0
ENSG00000272426.1	RP11-108M9.6	1	0	1	2	1	0	0	0
ENSG00000117122.9	MFAP2	597	335	694	285	803	486	672	470
ENSG00000226526.1	RP1-37C10.3	4	0	2	4	10	2	11	1
ENSG00000159363.13	ATP13A2	264	306	339	214	384	656	241	347
ENSG00000117118.5	SDHB	654	654	862	551	992	1125	621	754
ENSG00000117115.8	PADI2	0	1	13	3	6	10	0	1
ENSG00000252180.1	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000204362.5	RP11-380J14.1	2	0	0	4	4	6	0	0
ENSG00000142623.8	PADI1	0	0	2	1	0	3	0	0
ENSG00000142619.4	PADI3	0	0	0	0	0	0	0	0
ENSG00000266634.1	MIR3972	0	0	0	0	0	0	0	0
ENSG00000159339.9	PADI4	0	0	0	0	0	0	0	0
ENSG00000269468.1	AC004824.2	0	0	0	0	0	0	0	0
ENSG00000256049.2	PADI6	0	0	0	0	0	0	0	0
ENSG00000227751.1	RP1-20B21.4	0	0	0	0	0	0	0	0
ENSG00000179051.9	RCC2	1256	1122	1513	1002	1549	1180	1053	1163
ENSG00000266727.1	AC004824.1	0	0	0	0	0	0	0	0
ENSG00000239020.1	snoU13	0	0	0	0	0	0	0	0
ENSG00000074964.12	ARHGEF10L	727	632	894	514	791	1137	636	783
ENSG00000236648.1	RP11-473A10.2	0	0	0	0	0	0	0	0
ENSG00000117148.6	ACTL8	2	2	0	0	42	6	3	0
ENSG00000261781.1	RP11-174G17.2	0	0	0	0	0	0	0	0
ENSG00000117154.7	IGSF21	0	0	0	0	0	0	0	0
ENSG00000230035.2	RP11-174G17	0	0	0	0	0	0	0	0
ENSG00000225387.1	RP11-422P22.1	0	0	0	0	0	0	0	0
ENSG00000179023.7	KLHDC7A	0	1	0	0	0	0	0	0
ENSG00000235282.2	RP1-8B22.1	0	0	0	0	0	0	0	0
ENSG00000225478.2	RP1-8B22.2	0	0	0	0	0	0	0	0
ENSG00000009709.7	PAX7	0	0	0	0	0	0	0	0
ENSG00000179002.5	TAS1R2	0	0	0	0	0	0	0	0
ENSG00000255275.3	RP13-279N23.2	0	0	0	0	0	0	0	0
ENSG00000159423.12	ALDH4A1	176	290	217	261	218	445	126	269
ENSG00000265606.1	MIR4695	0	0	0	0	0	0	0	0
ENSG00000221662.1	MIR1290	0	0	0	0	0	0	0	0
ENSG00000169991.6	IFFO2	177	132	164	99	130	122	143	124
ENSG00000272084.1	RP5-1126H10.2	11	9	10	8	12	13	10	8
ENSG00000127481.10	UBR4	8652	6436	9155	4262	10188	10066	7838	8773
ENSG00000266098.1	AL137127.1	4	2	2	1	1	1	3	2
ENSG00000230424.1	RP1-43E13.2	13	10	7	3	9	8	13	6
ENSG00000127463.9	EMC1	1420	1059	2018	1130	1468	1814	1169	1154
ENSG00000053372.4	MRTO4	302	318	375	252	366	609	313	320
ENSG00000211454.9	AKR7L	6	6	4	7	5	9	7	5
ENSG00000162482.4	AKR7A3	7	4	9	2	10	8	7	7
ENSG00000270728.1	RP4-657E11.10	22	24	32	18	35	39	21	23
ENSG00000053371.8	AKR7A2	905	815	908	558	895	1085	777	841
ENSG00000200403.1	RNU6-1099P	0	1	1	1	2	0	2	0
ENSG00000040487.8	PQLC2	219	252	219	155	271	366	211	255
ENSG00000265192.1	RN7SL85P	0	0	0	0	0	0	0	0
ENSG00000077549.13	CAPZB	4611	5045	6044	3977	5159	7482	3836	4702
ENSG00000240490.2	RN7SL277P	0	0	0	1	0	0	0	0
ENSG00000201609.1	RNU4-28P	0	0	0	0	0	0	0	0
ENSG00000239027.1	snoU13	0	0	0	0	0	0	1	0
ENSG00000235185.1	RP5-1056L3.1	0	1	1	0	0	0	0	0
ENSG00000270136.1	MINOS1-NBL1	0	0	0	0	0	0	0	0
ENSG00000173436.9	MINOS1	274	258	255	198	214	258	176	215
ENSG00000226396.1	RPS14P3	55	53	55	32	2	6	0	1
ENSG00000158747.9	NBL1	2250	3835	2017	2180	1957	3075	1432	3116
ENSG00000158748.3	HTR6	0	0	1	0	0	0	0	0
ENSG00000162542.9	TMCO4	339	273	382	203	417	461	298	322
ENSG00000178828.5	RNF186	0	0	0	0	0	0	0	0
ENSG00000235434.1	RP11-91K11.2	0	0	0	0	0	0	0	0
ENSG00000169914.5	OTUD3	188	155	168	105	225	217	149	135
ENSG00000188784.4	PLA2G2E	0	0	0	0	0	0	0	0
ENSG00000242688.2	RN7SL304P	0	0	0	0	0	0	0	0
ENSG00000188257.6	PLA2G2A	48	78	175	212	28	48	32	79
ENSG00000127472.6	PLA2G5	4	6	22	15	2	4	36	23
ENSG00000117215.10	PLA2G2D	0	0	0	0	0	0	0	0
ENSG00000158786.4	PLA2G2F	0	0	0	0	0	0	0	0
ENSG00000227066.1	RP3-340N1.2	0	0	0	0	0	0	0	0
ENSG00000187980.6	PLA2G2C	0	0	0	0	0	0	0	0
ENSG00000225986.1	RP3-340N1.5	0	0	0	0	0	0	1	1
ENSG00000162543.5	UBXN10	2	2	21	6	0	2	14	5
ENSG00000228105.1	RP3-340N1.6	0	0	0	0	0	0	0	0
ENSG00000158816.11	VWA5B1	0	1	9	13	1	4	1	16
ENSG00000226664.1	RP4-745E8.2	0	0	0	0	0	0	0	0
ENSG00000236963.1	RP4-749H3.1	0	1	2	0	0	1	0	0
ENSG00000226487.1	RP4-749H3.2	0	0	0	0	0	0	0	0
ENSG00000162545.5	CAMK2N1	4690	6347	6027	6667	3288	7201	5112	8915
ENSG00000090432.5	MUL1	731	651	831	523	639	970	686	850
ENSG00000215520.3	RPS4XP4	0	0	0	0	0	0	0	0
ENSG00000183114.6	FAM43B	1	1	1	0	0	0	0	0
ENSG00000158825.5	CDA	8	10	43	20	22	36	15	9
ENSG00000158828.5	PINK1	1051	1093	1165	746	1254	1842	996	1367
ENSG00000117242.7	PINK1-AS	147	133	176	91	133	193	99	104
ENSG00000257033.1	AL391357.1	0	0	0	0	0	0	0	0
ENSG00000244038.5	DDOST	4797	4233	5873	2941	5400	6528	3921	4293
ENSG00000117245.8	KIF17	12	13	42	27	80	104	13	31
ENSG00000235432.1	RP5-930J4.5	0	0	0	0	0	0	1	0
ENSG00000189410.7	SH2D5	40	25	54	22	66	167	82	65
ENSG00000233069.1	RP5-930J4.2	0	0	0	0	0	0	0	0
ENSG00000127483.13	HP1BP3	4833	4056	4945	2889	5100	5709	4137	4236
ENSG00000203394.2	RP5-930J4.4	0	0	0	0	0	0	0	0
ENSG00000075151.15	EIF4G3	3198	2401	4039	1810	5148	5795	3074	2805
ENSG00000251914.1	RNU7-200P	0	0	0	0	0	0	0	0
ENSG00000221808.1	MIR1256	0	0	0	0	0	0	0	0
ENSG00000233072.1	RPS15AP6	0	0	0	0	0	0	0	0
ENSG00000236073.2	RP11-487E1.2	0	0	0	0	0	1	0	0
ENSG00000235112.1	RP11-628K18.1	0	0	0	0	0	1	0	0
ENSG00000266867.1	AL031005.1	0	0	0	0	0	1	0	1
ENSG00000117298.10	ECE1	6954	7792	7793	5066	8282	10062	5342	7955
ENSG00000236936.1	RP3-329E20.2	1	1	1	0	0	0	0	0
ENSG00000231105.1	RP5-1071N3.1	4	1	4	1	0	3	4	5
ENSG00000236216.4	PPP1R11P1	0	0	0	0	0	0	0	1
ENSG00000228823.1	RP11-293F5.8	0	0	0	0	0	0	0	0
ENSG00000236009.1	RP11-293F5.1	0	0	0	0	0	0	0	0
ENSG00000227001.2	NBPF2P	11	28	38	14	46	102	36	32
ENSG00000187952.8	HS6ST1P1	8	15	10	2	10	16	8	9
ENSG00000186543.7	CROCCP5	1	0	1	0	0	0	0	0
ENSG00000142794.14	NBPF3	602	771	891	506	599	1166	513	819
ENSG00000176378.8	PFN1P10	0	0	0	1	0	0	0	0
ENSG00000162551.9	ALPL	559	659	1431	733	1982	3402	456	611
ENSG00000233431.1	RP11-63N8.3	0	0	0	0	0	1	0	0
ENSG00000221781.1	AL359815.1	0	0	0	0	0	0	0	0
ENSG00000076864.15	RAP1GAP	5	7	12	3	9	13	5	14
ENSG00000090686.11	USP48	1556	1672	1962	1168	2377	2972	1521	1658
ENSG00000231978.2	RP11-132G19.3	0	0	0	0	0	0	0	0
ENSG00000187942.7	LDLRAD2	15	13	27	14	16	17	22	19
ENSG00000142798.12	HSPG2	11276	10901	21897	8387	11891	20078	14787	15825
ENSG00000232037.2	RP11-26H16.1	0	0	0	0	1	2	0	0
ENSG00000219073.3	CELA3B	0	0	0	0	0	0	0	0
ENSG00000264385.1	RN7SL421P	0	0	0	0	0	0	0	0
ENSG00000263991.1	RN7SL386P	0	0	0	0	0	0	0	0
ENSG00000201919.1	RNU6-1022P	0	0	0	0	0	0	0	0
ENSG00000142789.15	CELA3A	0	0	0	0	0	0	0	0
ENSG00000263582.1	RN7SL768P	0	0	0	0	0	0	0	0
ENSG00000263929.1	RN7SL186P	0	0	0	0	0	0	0	0
ENSG00000201273.1	RNU6-776P	0	0	0	0	0	0	0	0
ENSG00000228397.1	RP1-224A6.3	2	2	3	4	3	3	0	1
ENSG00000218510.3	LINC00339	190	203	238	135	200	175	223	256
ENSG00000070831.11	CDC42	2875	2657	3543	2275	3651	4739	2501	2599
ENSG00000230068.2	CDC42-IT1	0	0	2	0	2	2	1	0
ENSG00000271428.1	RP1-224A6.8	0	1	1	1	1	2	1	0
ENSG00000271840.1	RP1-224A6.9	0	0	0	0	0	0	0	0
ENSG00000162552.10	WNT4	2	1	3	1	1	1	1	0
ENSG00000266564.1	MIR4418	0	0	0	0	0	0	0	0
ENSG00000234397.3	RP11-415K20.1	0	0	0	0	0	0	0	0
ENSG00000184677.12	ZBTB40	854	802	996	485	1117	1166	774	826
ENSG00000237200.1	ZBTB40-IT1	2	4	2	1	4	3	0	1
ENSG00000070886.6	EPHA8	0	0	0	0	0	0	0	0
ENSG00000173372.12	C1QA	0	0	0	0	0	0	0	0
ENSG00000159189.7	C1QC	0	0	0	0	0	0	0	0
ENSG00000173369.11	C1QB	0	0	0	0	0	0	0	0
ENSG00000133216.12	EPHB2	488	161	354	48	969	350	539	137
ENSG00000265422.1	MIR4684	0	0	0	0	0	0	0	0
ENSG00000216157.2	AL611946.1	0	0	0	0	0	0	0	0
ENSG00000225952.1	RP11-69E9.1	0	0	0	0	0	0	0	0
ENSG00000264014.1	MIR4253	0	0	0	0	0	0	0	0
ENSG00000272796.1	RP1-74M1.3	24	7	14	4	47	14	30	9
ENSG00000215906.4	LACTBL1	0	0	0	0	0	0	0	0
ENSG00000227868.2	C1orf234	1	0	0	0	3	1	1	0
ENSG00000004487.11	KDM1A	1407	985	1490	727	1703	1605	1257	1031
ENSG00000240553.1	RP1-184J9.2	0	0	0	0	0	0	0	0
ENSG00000263793.1	MIR3115	0	0	0	0	0	0	0	0
ENSG00000266802.1	MIR4419A	0	0	0	0	0	0	0	0
ENSG00000169641.9	LUZP1	1620	1373	1623	735	1856	2639	1170	1214
ENSG00000229010.1	RP5-979D14.1	0	0	0	0	0	0	0	0
ENSG00000206935.1	RNU6-514P	0	0	0	0	0	0	0	0
ENSG00000252578.1	RNU6-135P	0	0	0	0	0	0	0	1
ENSG00000179546.3	HTR1D	0	0	1	0	1	0	0	0
ENSG00000215381.3	RP5-1057J7.1	0	1	0	1	0	0	0	1
ENSG00000261326.2	RP5-1057J7.6	61	55	60	55	108	92	60	44
ENSG00000125944.14	HNRNPR	1897	1787	2107	1015	2368	2865	1526	1273
ENSG00000125945.10	ZNF436	807	473	1092	470	861	684	935	700
ENSG00000249087.3	C1orf213	139	96	163	69	115	110	165	117
ENSG00000201405.1	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000271420.1	RP5-1057J7.7	3	3	3	1	1	1	0	0
ENSG00000204219.5	TCEA3	794	439	612	189	658	497	277	179
ENSG00000232482.2	RP4-654C18.1	1	0	1	1	1	0	0	0
ENSG00000088280.14	ASAP3	1784	1701	2208	1220	2165	1850	1462	1796
ENSG00000007968.6	E2F2	1	4	1	2	0	2	0	0
ENSG00000235052.1	RP1-150O5.3	0	0	0	0	1	1	0	1
ENSG00000117318.8	ID3	116	127	118	45	167	193	76	124
ENSG00000197880.4	MDS2	0	1	0	0	0	0	0	0
ENSG00000229239.2	RP11-223J15.2	0	0	0	0	0	0	0	0
ENSG00000142676.8	RPL11	13737	12867	15374	7661	14266	15271	10518	9837
ENSG00000203589.2	RP5-886K2.1	0	2	4	1	2	0	0	0
ENSG00000244609.2	RN7SL532P	0	1	1	1	1	3	1	2
ENSG00000011007.8	TCEB3	1207	1121	1169	811	1310	1671	894	1074
ENSG00000236810.1	RP5-886K2.3	9	10	10	2	10	14	16	12
ENSG00000057757.5	PITHD1	502	408	565	365	624	628	488	467
ENSG00000011009.6	LYPLA2	419	438	458	265	479	709	355	436
ENSG00000117308.10	GALE	120	95	118	37	83	143	64	49
ENSG00000117305.10	HMGCL	678	522	799	451	811	959	595	610
ENSG00000179163.11	FUCA1	74	72	144	74	94	109	97	84
ENSG00000188822.6	CNR2	0	0	0	0	0	0	0	0
ENSG00000264347.1	RN7SL24P	1	0	0	0	0	0	0	0
ENSG00000238538.1	snoU13	0	0	0	0	0	0	0	0
ENSG00000229106.1	RP11-4M23.2	0	0	0	0	0	0	0	0
ENSG00000232557.3	RP11-4M23.3	0	0	0	0	0	0	0	0
ENSG00000264926.1	MIR378F	0	0	0	0	0	0	0	0
ENSG00000230228.2	RP11-4M23.4	0	0	0	0	0	0	0	0
ENSG00000189266.7	PNRC2	240	244	253	197	271	438	230	368
ENSG00000188529.10	SRSF10	323	340	366	187	434	599	360	313
ENSG00000215905.4	RP11-4M23.7	0	0	0	0	0	0	0	0
ENSG00000225315.2	RP11-293P20.2	0	1	0	0	0	0	0	1
ENSG00000142661.14	MYOM3	0	1	0	1	2	1	0	2
ENSG00000230703.1	RP11-293P20.4	0	0	0	0	0	0	0	0
ENSG00000142677.3	IL22RA1	11	9	12	14	5	15	8	36
ENSG00000185436.7	IFNLR1	0	0	0	0	0	0	0	1
ENSG00000230023.2	RP11-10N16.2	0	0	1	0	0	0	0	0
ENSG00000221032.3	AL590683.1	0	0	0	0	0	0	0	0
ENSG00000266511.1	AL590683.2	0	0	0	0	0	0	0	0
ENSG00000232298.2	RP11-10N16.3	1	1	0	0	0	1	0	1
ENSG00000158055.11	GRHL3	2	0	2	0	6	0	1	1
ENSG00000001460.13	STPG1	176	168	263	117	236	210	153	175
ENSG00000001461.12	NIPAL3	2137	1880	5183	2676	2762	2775	2486	2933
ENSG00000117602.7	RCAN3	150	232	346	363	201	382	168	395
ENSG00000266551.1	RN7SL857P	0	0	0	0	0	0	0	0
ENSG00000264443.1	RP4-594I10.3	0	0	0	0	0	0	0	0
ENSG00000184454.6	NCMAP	0	1	0	0	0	0	0	0
